"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Dec 23 06:24:12 GMT 2023","Sat Dec 23 06:24:12 GMT 2023","207","Sales CRM","Companies","","","","Create a company",""
"passed","Sat Dec 23 06:24:12 GMT 2023","Sat Dec 23 06:24:12 GMT 2023","209","Accounts and settings","Domains","","","","Authenticate a domain",""
"passed","Sat Dec 23 06:23:49 GMT 2023","Sat Dec 23 06:23:49 GMT 2023","255","Transactional","Logs","","","","Delete an SMTP transactional log",""
"failed","Sat Dec 23 06:23:52 GMT 2023","Sat Dec 23 06:23:52 GMT 2023","205","Marketing","Email Campaigns","","","","Send an email campaign to your test list",""
"failed","Sat Dec 23 06:23:46 GMT 2023","Sat Dec 23 06:23:46 GMT 2023","270","Transactional","Templates","","","","Create an email template",""
"failed","Sat Dec 23 06:24:20 GMT 2023","Sat Dec 23 06:24:20 GMT 2023","207","Conversations","Pushed messages","","","","Send an automated message to a visitor",""
"passed","Sat Dec 23 06:23:57 GMT 2023","Sat Dec 23 06:23:57 GMT 2023","226","Marketing","WhatsApp Campaigns","","","","Return all your created WhatsApp templates",""
"passed","Sat Dec 23 06:24:13 GMT 2023","Sat Dec 23 06:24:13 GMT 2023","197","Sales CRM","Companies","","","","Delete a company",""
"passed","Sat Dec 23 06:24:16 GMT 2023","Sat Dec 23 06:24:16 GMT 2023","221","Sales CRM","Tasks","","","","Get all task types",""
"failed","Sat Dec 23 06:23:50 GMT 2023","Sat Dec 23 06:23:50 GMT 2023","206","Transactional","Transactional SMS","","","","Send SMS message to a mobile number",""
"failed","Sat Dec 23 06:23:54 GMT 2023","Sat Dec 23 06:23:54 GMT 2023","216","Marketing","Email Campaigns","","","","Upload an image to your account's image gallery",""
"failed","Sat Dec 23 06:23:45 GMT 2023","Sat Dec 23 06:23:46 GMT 2023","264","Transactional","Templates","","","","Get the list of email templates",""
"passed","Sat Dec 23 06:24:07 GMT 2023","Sat Dec 23 06:24:08 GMT 2023","212","Accounts and settings","Process","","","","Return all the processes for your account",""
"passed","Sat Dec 23 06:24:02 GMT 2023","Sat Dec 23 06:24:02 GMT 2023","201","Contact management","Lists","","","","Update a list",""
"passed","Sat Dec 23 06:24:17 GMT 2023","Sat Dec 23 06:24:17 GMT 2023","200","Sales CRM","Notes","","","","Delete a note",""
"failed","Sat Dec 23 06:23:48 GMT 2023","Sat Dec 23 06:23:48 GMT 2023","231","Transactional","Blocked Domains","","","","Add a new domain to the list of blocked domains",""
"failed","Sat Dec 23 06:23:44 GMT 2023","Sat Dec 23 06:23:45 GMT 2023","257","Transactional","Email API","","","","Get the list of transactional emails on the basis of allowed filters",""
"passed","Sat Dec 23 06:24:16 GMT 2023","Sat Dec 23 06:24:16 GMT 2023","203","Sales CRM","Tasks","","","","Delete a task",""
"passed","Sat Dec 23 06:24:19 GMT 2023","Sat Dec 23 06:24:19 GMT 2023","215","Conversations","Messages","","","","Get a message",""
"failed","Sat Dec 23 06:24:04 GMT 2023","Sat Dec 23 06:24:04 GMT 2023","210","Accounts and settings","Reseller","Credits","","","Add Email and/or SMS credits to a specific child account",""
"passed","Sat Dec 23 06:24:13 GMT 2023","Sat Dec 23 06:24:13 GMT 2023","212","Sales CRM","Companies","","","","Get a company",""
"failed","Sat Dec 23 06:23:58 GMT 2023","Sat Dec 23 06:23:58 GMT 2023","215","Contact management","Contacts","","","","Import contacts",""
"passed","Sat Dec 23 06:23:57 GMT 2023","Sat Dec 23 06:23:57 GMT 2023","206","Contact management","Contacts","","","","Get all the contacts",""
"passed","Sat Dec 23 06:23:53 GMT 2023","Sat Dec 23 06:23:54 GMT 2023","222","Marketing","Email Campaigns","","","","Return all your created email campaigns",""
"passed","Sat Dec 23 06:24:12 GMT 2023","Sat Dec 23 06:24:12 GMT 2023","216","Sales CRM","Companies","","","","Get all Companies",""
"passed","Sat Dec 23 06:24:02 GMT 2023","Sat Dec 23 06:24:02 GMT 2023","203","Contact management","Lists","","","","Delete a list",""
"failed","Sat Dec 23 06:23:57 GMT 2023","Sat Dec 23 06:23:58 GMT 2023","208","Contact management","Contacts","","","","Create Contact via DOI (Double-Opt-In) Flow",""
"failed","Sat Dec 23 06:23:55 GMT 2023","Sat Dec 23 06:23:55 GMT 2023","204","Marketing","SMS Campaigns","","","","Update an SMS campaign",""
"passed","Sat Dec 23 06:23:55 GMT 2023","Sat Dec 23 06:23:55 GMT 2023","196","Marketing","SMS Campaigns","","","","Delete an SMS campaign",""
"passed","Sat Dec 23 06:24:05 GMT 2023","Sat Dec 23 06:24:06 GMT 2023","205","Accounts and settings","Reseller","Domains","","","Delete the sender domain of the reseller child based on the childIdentifier and domainName passed",""
"passed","Sat Dec 23 06:23:58 GMT 2023","Sat Dec 23 06:23:59 GMT 2023","203","Contact management","Contacts","","","","Delete a contact",""
"passed","Sat Dec 23 06:24:09 GMT 2023","Sat Dec 23 06:24:09 GMT 2023","213","Accounts and settings","Account data","","","","Get your account information, plan and credits details",""
"failed","Sat Dec 23 06:24:03 GMT 2023","Sat Dec 23 06:24:03 GMT 2023","208","Accounts and settings","Webhooks","","","","Create a webhook",""
"passed","Sat Dec 23 06:24:01 GMT 2023","Sat Dec 23 06:24:02 GMT 2023","205","Contact management","Lists","","","","Get a list's details",""
"passed","Sat Dec 23 06:24:19 GMT 2023","Sat Dec 23 06:24:19 GMT 2023","204","Conversations","Messages","","","","Update a message sent by an agent",""
"failed","Sat Dec 23 06:23:45 GMT 2023","Sat Dec 23 06:23:45 GMT 2023","297","Transactional","Email API","","","","Fetch scheduled emails by batchId or messageId",""
"failed","Sat Dec 23 06:23:58 GMT 2023","Sat Dec 23 06:23:58 GMT 2023","215","Contact management","Contacts","","","","Export contacts",""
"passed","Sat Dec 23 06:24:10 GMT 2023","Sat Dec 23 06:24:10 GMT 2023","210","Accounts and settings","Senders","","","","Update a sender",""
"passed","Sat Dec 23 06:24:13 GMT 2023","Sat Dec 23 06:24:13 GMT 2023","209","Sales CRM","Companies","","","","Update a company",""
"failed","Sat Dec 23 06:24:08 GMT 2023","Sat Dec 23 06:24:08 GMT 2023","212","Accounts and settings","Corporate","","","","Create a new sub-account under a master account.",""
"passed","Sat Dec 23 06:23:47 GMT 2023","Sat Dec 23 06:23:47 GMT 2023","213","Transactional","Statistics","","","","Get all your transactional email activity (unaggregated events)",""
"passed","Sat Dec 23 06:24:06 GMT 2023","Sat Dec 23 06:24:06 GMT 2023","202","Accounts and settings","Reseller","Child accounts","","","Update info of reseller's child account status based on the identifier supplied",""
"passed","Sat Dec 23 06:24:14 GMT 2023","Sat Dec 23 06:24:14 GMT 2023","210","Sales CRM","Deals","","","","Link and Unlink a deal with contacts and companies",""
"passed","Sat Dec 23 06:24:20 GMT 2023","Sat Dec 23 06:24:20 GMT 2023","222","Conversations","Pushed messages","","","","Update an automated message",""
"failed","Sat Dec 23 06:24:04 GMT 2023","Sat Dec 23 06:24:04 GMT 2023","211","Accounts and settings","Reseller","Credits","","","Remove Email and/or SMS credits from a specific child account",""
"passed","Sat Dec 23 06:23:50 GMT 2023","Sat Dec 23 06:23:51 GMT 2023","216","Transactional","SMS statistics","","","","Get all your SMS activity (unaggregated events)",""
"failed","Sat Dec 23 06:23:51 GMT 2023","Sat Dec 23 06:23:51 GMT 2023","221","Marketing","Email Campaigns","","","","Create an email campaign",""
"failed","Sat Dec 23 06:23:44 GMT 2023","Sat Dec 23 06:23:44 GMT 2023","423","Transactional","Email API","","","","Send a transactional email",""
"passed","Sat Dec 23 06:24:03 GMT 2023","Sat Dec 23 06:24:03 GMT 2023","199","Contact management","Attributes","","","","Delete an attribute",""
"passed","Sat Dec 23 06:23:49 GMT 2023","Sat Dec 23 06:23:50 GMT 2023","225","Transactional","Inbound Email Parsing","","","","Retrieve inbound attachment with download token.",""
"passed","Sat Dec 23 06:24:11 GMT 2023","Sat Dec 23 06:24:12 GMT 2023","211","Accounts and settings","Domains","","","","Validate domain configuration",""
"failed","Sat Dec 23 06:23:55 GMT 2023","Sat Dec 23 06:23:55 GMT 2023","205","Marketing","SMS Campaigns","","","","Update a campaign's status",""
"passed","Sat Dec 23 06:24:09 GMT 2023","Sat Dec 23 06:24:09 GMT 2023","196","Accounts and settings","Corporate","","","","Delete a sub-account",""
"failed","Sat Dec 23 06:24:19 GMT 2023","Sat Dec 23 06:24:20 GMT 2023","209","Conversations","Status","","","","Sets agent’s status to online for 2-3 minutes",""
"passed","Sat Dec 23 06:24:00 GMT 2023","Sat Dec 23 06:24:00 GMT 2023","209","Contact management","Folders","","","","Get lists in a folder",""
"failed","Sat Dec 23 06:24:02 GMT 2023","Sat Dec 23 06:24:03 GMT 2023","220","Contact management","Attributes","","","","Create contact attribute",""
"failed","Sat Dec 23 06:23:55 GMT 2023","Sat Dec 23 06:23:56 GMT 2023","215","Marketing","SMS Campaigns","","","","Send a test SMS campaign",""
"passed","Sat Dec 23 06:24:22 GMT 2023","Sat Dec 23 06:24:22 GMT 2023","231","eCommerce","Products","","","","Get all products",""
"passed","Sat Dec 23 06:24:08 GMT 2023","Sat Dec 23 06:24:09 GMT 2023","207","Accounts and settings","Corporate","","","","Generate SSO token to access Sendinblue",""
"passed","Sat Dec 23 06:23:51 GMT 2023","Sat Dec 23 06:23:51 GMT 2023","229","Transactional","WhatsApp Transactional","","","","Get all your WhatsApp activity (unaggregated events) Copy",""
"failed","Sat Dec 23 06:24:21 GMT 2023","Sat Dec 23 06:24:21 GMT 2023","225","eCommerce","Categories","","","","Get all categories",""
"failed","Sat Dec 23 06:23:57 GMT 2023","Sat Dec 23 06:23:57 GMT 2023","211","Contact management","Contacts","","","","Create a contact",""
"failed","Sat Dec 23 06:24:01 GMT 2023","Sat Dec 23 06:24:01 GMT 2023","208","Contact management","Lists","","","","Create a list",""
"passed","Sat Dec 23 06:23:56 GMT 2023","Sat Dec 23 06:23:56 GMT 2023","209","Marketing","WhatsApp Campaigns","","","","Delete a WhatsApp campaign",""
"failed","Sat Dec 23 06:23:52 GMT 2023","Sat Dec 23 06:23:52 GMT 2023","230","Marketing","Email Campaigns","","","","Send an email campaign immediately, based on campaignId",""
"failed","Sat Dec 23 06:23:49 GMT 2023","Sat Dec 23 06:23:49 GMT 2023","216","Transactional","Logs","","","","Delete hardbounces",""
